---
name: Sybil Report
about: Report Sybil Activity on LayerZero
title: "[Sybil Report]"
labels: under review
assignees: LayerZero-GH

---

# Reported Addresses

address,tx_count,amount,amount_avg,Source_chain,Destination_chain,Contracts_count,day,week,month,created_day,created_at
0xdef487cadbb98d09a5c527be2f28913c5c487b89,60,5728.25,95.4708,9,13,14,14,6,4,128,2023-12-31 14:33:34.000 UTC
0x2526df8b477d701b2c703706a40b4950d07ea9d1,63,5513.52,87.5162,9,10,15,13,6,4,128,2023-12-31 14:34:06.000 UTC
0x5951d69df70c4aae9033839ba35445d80fbad0eb,63,5345.82,84.8543,9,13,14,13,6,4,128,2023-12-31 14:35:04.000 UTC
0x35b037c66ba9e6d4de1682180ad7f4aebd3687d1,61,5131.03,84.1152,9,10,14,14,6,4,128,2023-12-31 14:41:28.000 UTC
0x321e18800a40419be97101028a720aca5911e40b,63,5651.67,89.709,9,15,14,15,6,4,128,2023-12-31 14:42:00.000 UTC
0xfab4102b9c4873d768ea311cdb2d7060235f9c8e,63,5643.29,89.576,9,13,15,16,6,4,128,2023-12-31 14:42:16.000 UTC
0xffcb30ebe9980e6608b68202b88632df07a99aa8,62,5204.76,83.9477,9,12,14,14,6,4,128,2023-12-31 14:44:12.000 UTC
0xecc5e8c085d16abc7b0f7c26dd641dc67d1b8818,61,11760.14,192.7892,9,14,16,14,6,4,128,2023-12-31 14:45:18.000 UTC
0x66dea0537d0c1da557acdafa60e403a5456bc5ce,63,5749.52,91.2622,9,16,14,14,6,4,128,2023-12-31 14:56:12.000 UTC
0xbf043feb0efe2e7b55e95de2c530a9edee6e1ccb,60,11546.26,192.4377,9,13,15,13,6,4,128,2023-12-31 14:57:12.000 UTC
0xea420d97f4ab60a97ddc715fb64406fe96a907e5,61,5629.86,92.2928,9,14,14,13,6,4,128,2023-12-31 15:03:23.000 UTC
0x221212c6b95a1ea99bc31169b450aa97dfa1cef5,62,16944.74,273.3023,9,14,15,13,6,4,128,2023-12-31 15:04:06.000 UTC
0x95ea2c3b829721f591dc4caf8a0aa7d5acb565c7,60,17406.4,290.1067,9,11,14,14,6,4,128,2023-12-31 15:08:49.000 UTC
0xb9bd15d4495d9d3c8918db5f5b818b08b9307837,60,5695.11,94.9185,9,14,14,13,6,4,128,2023-12-31 15:20:02.000 UTC
0xaa6a28c8772e2b08da287e911c10e9a2c52cb2cc,62,17556.6,283.171,9,15,15,13,6,4,128,2023-12-31 15:34:08.000 UTC
0x7042c5677908ed0b5302705fafc1997ac318dbaf,60,5533.81,92.2302,9,12,14,14,6,4,128,2023-12-31 15:35:20.000 UTC
0xe95d028ac79404fd4d877e054347408d11f8db46,61,5640.34,92.4646,9,13,14,14,6,4,128,2023-12-31 15:36:31.000 UTC
0xcfa345f8354ccec732b913887d1cb1d3a96c077d,62,16491.23,265.9876,9,15,15,14,7,4,128,2023-12-31 12:58:36.000 UTC
0xd5d4f22a03dadfe3e081f1868e2179e8a03b8159,62,17056.72,275.1084,9,15,15,14,7,4,128,2023-12-31 13:01:16.000 UTC
0x717b990b072509f6ad81c4800ed10e3191db8abd,63,13048.93,207.1259,9,14,17,17,7,4,128,2023-12-31 13:02:38.000 UTC
0x06750f2f76d0308421824c75d6c3e426743576f5,60,17027.74,283.7957,9,13,15,15,7,4,128,2023-12-31 13:03:04.000 UTC
0x9db8f65ca4e04b1b944c1d134e126ecfdfd6f270,62,17481.45,281.9589,9,14,16,14,7,4,128,2023-12-31 13:05:14.000 UTC
0xbbac0e88a27b0c0a6330db08b2f685e92aff5ab5,60,17448.92,290.8153,9,15,15,15,7,4,128,2023-12-31 13:08:17.000 UTC
0x79864ff1c1908c6ef5ba2d592865e5fca44d42f1,63,17179.3,272.6873,9,14,15,17,7,4,128,2023-12-31 13:12:37.000 UTC
0xf9421694bce82ebb09c40d2b4ccebfbe882e4c97,63,16478.73,261.5671,9,15,15,14,7,4,128,2023-12-31 13:13:01.000 UTC
0xcf29839109785add24a5b9607d133290209129c2,61,17139.1,280.9689,9,13,15,14,7,4,128,2023-12-31 13:19:45.000 UTC
0x9132b1fae5c9fd2ab0291bf30d91421fc9c06dbe,60,16728.76,278.8127,9,16,15,13,7,4,128,2023-12-31 13:31:28.000 UTC
0xf76ad0b04f0bff584f3948e9e781fd3fdd7170bc,62,12085.75,194.9315,9,15,15,15,7,4,128,2023-12-31 13:44:42.000 UTC
0xe656701809702dc7dd74ea1900a42e33d9c25efa,60,12909.08,215.1513,9,14,14,14,7,4,128,2023-12-31 13:48:26.000 UTC
0x664d9fc45d9aec561937c57e7668da7e84a9b300,60,12922.11,215.3685,9,14,15,14,7,4,128,2023-12-31 13:49:14.000 UTC
0x6998a7dc3d62f9343ba8393f731ce456d16ef82f,60,12276.49,204.6082,9,14,15,15,7,4,128,2023-12-31 13:52:58.000 UTC
0x2138685ee80e0f030e2804dbfb5afb869657c51d,62,12290.54,198.2345,9,14,15,14,7,4,128,2023-12-31 13:53:00.000 UTC
0x674cfc67fb9e8af779dd2305644fb048174962fd,62,5573.35,89.8927,9,8,14,14,7,4,128,2023-12-31 13:55:26.000 UTC
0x75891f9cc44a557994a02aedc124ac252d9379ab,61,12084.74,198.1105,9,14,15,15,7,4,128,2023-12-31 13:58:18.000 UTC
0xb6cb79a56834719c2858317228d497db003e73da,63,17041.58,270.5013,9,14,15,15,7,4,128,2023-12-31 14:00:48.000 UTC
